pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,73745.45805498447,323.71777442062023,73745,306,92458.40613112273
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,69020.8996696687,276.1543934196046,69020,342,96532.35088345205
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,79959.16015379914,394.7391667322734,79958,271,81944.06299307392
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,73509.81918976498,321.31423340172677,73508,305,93711.03359091905
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,68277.12883828912,269.2598591481387,68276,343,97697.81176068977
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,79940.58244779403,394.5018564249316,79939,271,81788.76535353674
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,73676.4802618497,322.9986295633147,73676,307,92820.90677777848
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,68921.39305551676,275.22546453146765,68921,343,96796.97435762241
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,79955.55620914529,394.6960968146457,79955,271,82000.92846629805
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,73475.77887282454,320.9641098633817,73475,305,93933.17042868935
sarscov2,"[0.0, 0.65, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,68220.63807458522,268.7451558724263,68220,343,97860.52401191728
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,80381.93334931188,399.9372199423558,80381,269,80606.82590709782
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,74087.94219926262,327.36659344685125,74087,304,92027.06232964611
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,69275.66361554424,278.58261222543956,69275,340,96343.87865894729
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,80394.24628857215,400.10125007132797,80394,269,80854.50969524827
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,73865.48496063265,325.08523497986755,73865,303,93337.13914017206
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,68536.30748628054,271.69154753342764,68535,341,97571.89029694637
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,80373.99846010616,399.84065906916646,80373,269,80686.4873248952
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,74025.71995951782,326.71268453211167,74025,304,92309.79678751763
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,69185.60259337779,277.7364791462352,69185,341,96589.789067247
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,80391.05293300815,400.0626856292273,80390,269,80906.12978944021
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,73835.14358062914,324.7704677766285,73834,303,93539.75117992354
sarscov2,"[0.0, 0.7000000000000001, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,68485.6098672444,271.2266880650891,68484,341,97720.43400852176
sarscov2,"[0.0, 0.75, 0.25]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,80807.46690661725,405.2336857645082,80807,267,79498.77141540701
sarscov2,"[0.0, 0.75, 0.25]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,74425.67028318484,330.99406966116817,74425,302,91592.88498773852
sarscov2,"[0.0, 0.75, 0.25]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,69527.21136728735,280.99496334958695,69526,338,96155.58643007555
sarscov2,"[0.0, 0.75, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,80822.33350628355,405.4312266280239,80821,267,79750.93881764654
sarscov2,"[0.0, 0.75, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,74216.50628153684,328.8382942561257,74215,301,92958.60719610537
sarscov2,"[0.0, 0.75, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,68792.75573114668,274.1125285678986,68792,339,97445.50071668596
sarscov2,"[0.0, 0.75, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,80800.58075779252,405.1490215927264,80799,267,79569.32422216496
sarscov2,"[0.0, 0.75, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,74371.41179725507,330.4191233503434,74371,302,91843.55806715963
sarscov2,"[0.0, 0.75, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,69448.35386103397,280.2493814790839,69447,339,96378.027870524
sarscov2,"[0.0, 0.75, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,80819.60525257632,405.3979417069421,80819,267,79796.2595730699
sarscov2,"[0.0, 0.75, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,74190.42164612532,328.5654121987988,74189,301,93137.38788715587
sarscov2,"[0.0, 0.75, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,68748.85459658288,273.7074841454373,68748,339,97576.7200274852
sarscov2,"[0.0, 0.8, 0.2]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,81226.25153184043,410.49848753727713,81226,265,78377.52889713101
sarscov2,"[0.0, 0.8, 0.2]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,74758.7879430697,334.6007572688958,74758,300,91155.6133013373
sarscov2,"[0.0, 0.8, 0.2]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,69775.64713057943,283.39195909192176,69775,336,95967.28248357738
sarscov2,"[0.0, 0.8, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,81243.61812093921,410.72945491265307,81243,265,78633.28599555185
sarscov2,"[0.0, 0.8, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,74562.81650640983,332.57167317123583,74561,299,92575.18728199133
sarscov2,"[0.0, 0.8, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,69046.2693718861,276.52044145329234,69045,337,97318.46935683521
sarscov2,"[0.0, 0.8, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,81220.53778282348,410.42752348658405,81219,265,78437.244159125
sarscov2,"[0.0, 0.8, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,74713.55588873247,334.1175323036534,74713,300,91368.04669156855
sarscov2,"[0.0, 0.8, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,69709.64629933776,282.76399241463776,69709,337,96161.59889978256
sarscov2,"[0.0, 0.8, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,81241.4032657058,410.7021665442125,81240,265,78671.30844851621
sarscov2,"[0.0, 0.8, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,74541.49368047048,332.3467938321581,74541,299,92725.97214150465
sarscov2,"[0.0, 0.8, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,69010.0949063866,276.18467883648435,69009,337,97429.29411965859
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,81638.497807023,415.73228680276657,81637,263,77243.02564391546
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,75087.43390760063,338.18718654268304,75086,298,90714.99116885033
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,70021.06976585105,285.77408626724076,70020,334,95778.78182693581
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,81658.29712328156,415.9963987558385,81657,263,77501.48692032334
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,74904.36855585594,336.28411783176693,74903,296,92124.7098760411
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,69296.75693207564,278.91396641079643,69295,335,97190.62745197925
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,81634.06884294271,415.67672880866763,81634,263,77290.22038733165
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,75052.21219462059,337.8078597610623,75051,298,90883.12520411026
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,69969.41673894088,285.2798061163836,69968,334,95908.32677475002
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,81656.63814672339,415.97576854071775,81656,263,77531.26551004096
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,74888.26263722197,336.1129561140838,74888,296,92243.60263328167
sarscov2,"[0.0, 0.8500000000000001, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,69269.16958731553,278.6564584364488,69268,335,97278.06608304975
sarscov2,"[0.0, 0.9, 0.1]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,82044.40674250267,420.9357240215892,82044,261,76095.19401262738
sarscov2,"[0.0, 0.9, 0.1]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,75411.74043696099,341.7538652361001,75411,296,90270.76669819909
sarscov2,"[0.0, 0.9, 0.1]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,70263.40334338983,288.14013657584985,70262,332,95589.9139709759
sarscov2,"[0.0, 0.9, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,82066.57050256866,421.23265716182465,82066,261,76355.47325393738
sarscov2,"[0.0, 0.9, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,75241.38855988346,339.97650059817266,75241,294,91727.77407616218
sarscov2,"[0.0, 0.9, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,69544.26950681378,281.29314527079845,69543,333,97032.84918523108
sarscov2,"[0.0, 0.9, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,82041.36461896345,420.89718652399273,82041,261,76128.23151619817
sarscov2,"[0.0, 0.9, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,75387.43970336807,341.490062130473,75386,296,90388.65581594544
sarscov2,"[0.0, 0.9, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,70227.68829451819,287.79600386820067,70227,333,95714.37112061828
sarscov2,"[0.0, 0.9, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,82065.50408552878,421.2192882210932,82065,261,76376.11453304008
sarscov2,"[0.0, 0.9, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,75230.90470519692,339.8643453574988,75230,294,91810.70055869414
sarscov2,"[0.0, 0.9, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,69526.06001801492,281.1223504036021,69525,333,97118.33735210652
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,82444.17033737978,426.1094193653606,82443,259,74933.97159323108
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,75731.83372791015,345.30127990044133,75731,294,89822.6917519688
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,70503.08318548098,290.4939463891524,70502,330,95356.28885559244
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,82468.63361071814,426.43886583880965,82468,259,75195.17887433429
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,75573.95526705401,343.6490112720372,75573,292,91325.15711953196
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,69788.92160762186,283.6586434439376,69788,331,96873.17841251226
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,82442.60763951812,426.0894308682188,82441,259,74951.26173784501
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,75719.29641580445,345.1641032739463,75718,294,89884.50046775704
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,70484.61410632278,290.3147760312566,70483,331,95456.17120978731
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,82468.18856789668,426.4332726030092,82467,259,75205.84140067275
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,75569.43046731727,343.60050551209116,75568,292,91368.28218921264
sarscov2,"[0.0, 0.9500000000000001, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,69780.78752532777,283.58226372992146,69780,331,96917.85020371209
sarscov2,"[0.0, 1.0, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,82838.02449124267,431.25441300417964,82838,258,73896.65469845079
sarscov2,"[0.0, 1.0, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,76047.83443251945,348.8298987397572,76047,292,89370.52148760206
sarscov2,"[0.0, 1.0, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,70740.21272774771,292.8358640332888,70740,329,95247.32499171591
sarscov2,"[0.0, 1.0, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,82863.0299770378,431.5939920632757,82863,257,74022.41811665459
sarscov2,"[0.0, 1.0, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,75888.54794507154,347.1488733477948,75888,291,90990.98404708256
sarscov2,"[0.0, 1.0, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,70010.78625248544,285.8150760386543,70010,329,96800.95952554648
sarscov2,"[0.0, 1.0, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,82838.02449124267,431.25441300417964,82838,258,73896.65469845079
sarscov2,"[0.0, 1.0, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,76047.83443251945,348.8298987397572,76047,292,89370.52148760206
sarscov2,"[0.0, 1.0, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,70740.21272774771,292.8358640332888,70740,329,95247.32499171591
sarscov2,"[0.0, 1.0, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,82863.0299770378,431.5939920632757,82863,257,74022.41811665459
sarscov2,"[0.0, 1.0, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,75888.54794507154,347.1488733477948,75888,291,90990.98404708256
sarscov2,"[0.0, 1.0, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,70010.78625248544,285.8150760386543,70010,329,96800.95952554648
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,75048.91187785211,337.8450071918959,75048,297,90450.70954675361
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,69955.99070403226,285.23256279164923,69955,333,95668.9778276184
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,66256.66312379895,250.71240174240984,66255,367,97724.05895587205
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,75032.10149240195,337.6708325028606,75032,297,90623.913608423
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,69607.13367285542,281.92176863787586,69606,333,96488.97393369082
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,65515.305737562594,244.23376522600944,65514,370,98499.6530897546
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,75032.7818623259,337.6736809834108,75032,297,90698.52519965523
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,69835.81398596548,284.09909060974843,69835,333,96575.26719543578
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,66088.97363184256,249.26211123842435,66088,368,98502.32204223772
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,75025.71483229274,337.60375220181993,75025,297,90779.91639020023
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,69548.01897268539,281.3742043869331,69547,333,97127.07464310828
sarscov2,"[0.05, 0.0, 0.9500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,65420.10874360283,243.43135032286202,65420,370,99012.3312984743
sarscov2,"[0.05, 0.05, 0.9]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,75565.94721426326,343.5228724146671,75564,294,89476.2341886826
sarscov2,"[0.05, 0.05, 0.9]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,70354.6774276952,289.1146585425137,70353,330,95261.7413803576
sarscov2,"[0.05, 0.05, 0.9]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,66549.00044406211,253.3187658875886,66548,364,97533.29348347316
sarscov2,"[0.05, 0.05, 0.9]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,75551.56411516864,343.37372260449087,75550,294,89662.24221231538
sarscov2,"[0.05, 0.05, 0.9]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,70013.66324481947,285.8525529387423,70012,330,96153.52820770709
sarscov2,"[0.05, 0.05, 0.9]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,65801.76790570663,246.7495799195481,65800,367,98376.81340634546
sarscov2,"[0.05, 0.05, 0.9]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,75548.58399149963,343.33595250953584,75548,294,89730.98748702127
sarscov2,"[0.05, 0.05, 0.9]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,70224.66509100856,287.87541885775534,70223,330,96192.93040257541
sarscov2,"[0.05, 0.05, 0.9]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,66367.00500846312,251.73209319624084,66366,365,98329.3752978955
sarscov2,"[0.05, 0.05, 0.9]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,75545.06934505381,343.30473264460727,75544,294,89822.20506154053
sarscov2,"[0.05, 0.05, 0.9]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,69952.66721752903,285.28238390733816,69951,330,96807.9775189427
sarscov2,"[0.05, 0.05, 0.9]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,65702.18172365327,245.90454522895868,65701,367,98899.90175254692
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,76073.14848509802,349.1610715607151,76071,291,88481.19608096493
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,70746.6494405638,292.9679759524584,70745,327,94849.1947974185
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,66836.83742138288,255.90316299862036,66836,362,97356.06022889531
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,76060.69836560318,349.0320006517468,76059,291,88679.57116457267
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,70410.25904182935,289.7241656198114,70409,327,95812.4504898772
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,66079.53928715098,249.20558761042778,66078,364,98253.20805892075
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,76054.88898553472,348.9619427113508,76054,291,88740.82999157901
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,70609.21226481302,291.64460019336167,70608,327,95798.37674168096
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,66643.74498316413,254.20677156426146,66642,363,98164.8411300372
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,76053.795103734,348.95765147112775,76052,291,88842.23231323462
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,70345.385468308,289.1110730464171,70343,327,96478.35023159224
sarscov2,"[0.05, 0.1, 0.8500000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,65973.41944473636,248.29789575755612,65972,364,98783.14462826942
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,76570.9350989764,354.76087283037,76570,289,87528.47754829703
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,71132.24177694425,296.79428358641087,71131,324,94430.89558576501
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,67120.09137287708,258.4646131371941,67119,359,97164.78061473006
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,76560.56318860162,354.6540137840296,76559,289,87738.37429701761
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,70801.960175552,293.58433009456166,70800,324,95464.61071386524
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,66355.16049676955,251.65913873181086,66353,361,98128.43922642805
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,76552.08696552945,354.5527305149207,76551,289,87792.16348387403
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,70989.68056854595,295.4077140549125,70988,325,95424.23261525159
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,66918.92994044123,256.6841621625954,66917,360,97981.02430608816
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,76553.38732884583,354.57569720470565,76552,289,87903.11401955332
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,70734.39655329613,292.9390472760516,70733,324,96136.81404481674
sarscov2,"[0.05, 0.15000000000000002, 0.8]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,66244.37843634978,250.70401399835896,66243,362,98673.51923317052
sarscov2,"[0.05, 0.2, 0.75]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,77059.53087791121,360.32239017460597,77058,286,86496.25535186844
sarscov2,"[0.05, 0.2, 0.75]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,71511.74587631502,300.5947421268546,71510,322,94040.62835989782
sarscov2,"[0.05, 0.2, 0.75]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,67399.3164606172,261.00687949234987,67397,357,96989.25236606387
sarscov2,"[0.05, 0.2, 0.75]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,77051.3777011481,360.23986841472885,77050,286,86716.90814319794
sarscov2,"[0.05, 0.2, 0.75]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,71188.96001101218,297.43390693844185,71188,321,95109.47477625016
sarscov2,"[0.05, 0.2, 0.75]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,66628.8526832498,254.1116321511842,66628,359,98015.518510882
sarscov2,"[0.05, 0.2, 0.75]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,77040.37395120213,360.1082420467607,77039,286,86760.81642186883
sarscov2,"[0.05, 0.2, 0.75]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,71366.00651626741,299.1638784951814,71365,322,95007.01043984265
sarscov2,"[0.05, 0.2, 0.75]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,67192.92226259765,259.1668560429479,67192,358,97807.84710088052
sarscov2,"[0.05, 0.2, 0.75]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,77044.05913585301,360.1589674890332,77042,286,86881.42868821399
sarscov2,"[0.05, 0.2, 0.75]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,71119.84972805108,296.7670860352577,71118,321,95783.00035102887
sarscov2,"[0.05, 0.2, 0.75]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,66515.02659572754,253.12320310684225,66513,359,98548.35055008286
sarscov2,"[0.05, 0.25, 0.7000000000000001]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,77539.37623488173,365.8472159927313,77538,284,85514.82812508865
sarscov2,"[0.05, 0.25, 0.7000000000000001]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,71885.251808104,304.3694407480366,71884,319,93612.39563691553
sarscov2,"[0.05, 0.25, 0.7000000000000001]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,67674.48190281862,263.5292783256934,67672,355,96814.87525736046
sarscov2,"[0.05, 0.25, 0.7000000000000001]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,77533.57310335818,365.7911082405942,77532,284,85745.36442199278
sarscov2,"[0.05, 0.25, 0.7000000000000001]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,71571.49103528133,301.2739303745265,71570,319,94780.66160847984
